system:index,BEARING,Delta_name,ENCLOSED_A,GM_LAYER,ID,LAYER,LENGTH,NAME,PERIMETER,change2,deposition2,erosion2,.geo
00000000000000000039,,,49.77 sq km,,224773,,,Rio_Grande,111.49 km,-0.3474957717483833,0.10954038151472503,-0.4570361532631083,"{""type"":""Polygon"",""coordinates"":[[[-97.19937326724134,25.636611559336636],[-97.19294774296127,25.64990866260882],[-97.17767973152974,25.685813297493464],[-97.16222007397515,25.739603409273276],[-97.14482509443842,25.81465013195572],[-97.12969094269708,25.908054884986218],[-97.13806514321746,25.990508136631085],[-97.14370144234921,26.058950865825768],[-97.15948220376752,26.1072652693924],[-97.16727217873215,26.1301091911962],[-97.16527006425832,26.105918563810956],[-97.15646781581539,26.06991580685826],[-97.15317250981496,26.06189833634699],[-97.1543185097298,26.04700940142135],[-97.15338658719034,26.018738684660423],[-97.15281577049659,26.009432594762863],[-97.15059517057053,25.984885227041875],[-97.14945367183488,25.97285905828244],[-97.14887845128463,25.960404787779023],[-97.1491638422339,25.953961342029416],[-97.1470902865207,25.947736432437356],[-97.1473756698435,25.94000438121087],[-97.14680490441516,25.925119883421786],[-97.14644376180246,25.904719491970873],[-97.14630103089095,25.892122572759913],[-97.14809361190667,25.87086602509371],[-97.1513130649971,25.83858659796926],[-97.1562538107708,25.804728603559198],[-97.1592012069104,25.780658415692013],[-97.16144863944858,25.769755898454076],[-97.16376288748464,25.757221348983013],[-97.17061651235275,25.72442911873207],[-97.17567319591447,25.704675297937086],[-97.17914233388129,25.691155329399095],[-97.18423016282222,25.678874911525863],[-97.19787946860022,25.642181031544236],[-97.19937326724134,25.636611559336636]]]}"
0000000000000000003a,,,4235.6 sq km,,268554,,,Orinoco,720.89 km,18.611980489656826,36.09433561147398,-17.482355121817154,"{""type"":""Polygon"",""coordinates"":[[[-62.56560673271633,10.233088467758181],[-62.5634351248456,10.22221718960054],[-62.554739883555904,10.213521877557046],[-62.516440675006244,10.181929201359285],[-62.48926692906045,10.131924801190603],[-62.48817895151072,10.072137191543677],[-62.46861235293467,9.998218705781579],[-62.442522149824704,9.936254983711931],[-62.41208878298419,9.893862300488697],[-62.36643211363135,9.864512552815473],[-62.34251795040865,9.890602748753171],[-62.32838707060578,9.91777646858444],[-62.29251358985866,9.931907379536538],[-62.26642337554955,9.944954689502586],[-62.24250921645893,9.974304507312137],[-62.19576447943894,10.006913901239193],[-62.16750263373415,10.006913904420353],[-62.11532674419908,9.988435392191956],[-62.09032457747221,9.97865217181861],[-62.02248382189069,9.938734305068703],[-61.95464301459013,9.898816371287415],[-61.91711971851464,9.856459365621621],[-61.895221022717315,9.832625528888611],[-61.84775391329834,9.789184932984965],[-61.82528896988345,9.788458119198006],[-61.79992115882423,9.799329357552713],[-61.78687828072751,9.811649867193044],[-61.75354205020858,9.805853062024811],[-61.70208849553031,9.791358773413018],[-61.650634900785626,9.77686441712334],[-61.61005256371229,9.77759124973325],[-61.59483370656302,9.787008924132595],[-61.57744321104491,9.810200646933058],[-61.5730955580803,9.8297672320997],[-61.552802217171006,9.825419620403354],[-61.506605879285765,9.781800680021101],[-61.43993347704981,9.745566001087179],[-61.3877574749912,9.730347061893788],[-61.34192015315759,9.69683026915738],[-61.296082856490585,9.663313443217563],[-61.264922617332005,9.635778520205541],[-61.241008513475364,9.607512222045822],[-61.21636747551536,9.58939492843425],[-61.167874765318544,9.569650033736668],[-61.14371538620862,9.559019484329674],[-61.12004200003857,9.554185850284464],[-61.08042735290308,9.5459766763447],[-61.047091085550285,9.538726169031735],[-60.99998513742102,9.478577298980037],[-60.98114545693941,9.471331282297289],[-60.955536794818855,9.46456685871658],[-60.94346158336486,9.467465290293845],[-60.88331277252692,9.465775235516178],[-60.86446859689177,9.446935572510448],[-60.84611049261097,9.418428514373407],[-60.82146951678046,9.378327864472425],[-60.811325047819366,9.355140483631754],[-60.811325047819366,9.33146712309728],[-60.85504650236085,9.278078341970945],[-60.85794495877987,9.254404913442723],[-60.852634151690744,9.246195746942291],[-60.829442400346,9.244742101257222],[-60.82026112165451,9.223003964222924],[-60.81325586818581,9.173481200661447],[-60.820506312773595,9.15125700512566],[-60.825759122930876,9.09261980507784],[-60.825759122930876,9.07329406324251],[-60.81464711740232,9.068946496835208],[-60.79483970846672,9.056385208032431],[-60.790006068818165,9.041888644711396],[-60.79870130432474,9.027396565997945],[-60.81512869984955,9.0051724076429],[-60.81851312637385,8.983429867055158],[-60.81078103056006,8.974253006658241],[-60.79387215207643,8.971354573193942],[-60.78686688977185,8.964349314053141],[-60.791214486272146,8.942125150253874],[-60.79942816965311,8.932943881212323],[-60.815855467369346,8.930531483926776],[-60.84290883373224,8.922799464935741],[-60.85498856219338,8.90395527652487],[-60.85450250451266,8.89477843044992],[-60.84580723441542,8.880281920756635],[-60.832278352086064,8.869174261802591],[-60.80474339634662,8.864822242511096],[-60.774970003714934,8.865607011174925],[-60.76868711105442,8.852564109205481],[-60.75902425127781,8.84724887245308],[-60.73680007488818,8.84869806381061],[-60.72327564137529,8.830339946736693],[-60.7155435146725,8.815847877371331],[-60.69863462802701,8.796040561871395],[-60.67592888530192,8.772848782420963],[-60.6930786497531,8.737822533524952],[-60.69791224331764,8.714630797038541],[-60.700324667485845,8.692892654073926],[-60.69500935600659,8.682262124308965],[-60.67472051906195,8.672599248374075],[-60.64766714361496,8.66728401132633],[-60.62181772266221,8.640471456555746],[-60.68704100138823,8.623076542453143],[-60.72278956806378,8.610515244413778],[-60.71506198766261,8.5989215895768],[-60.683656548378,8.585878668918687],[-60.66763943501428,8.575716411043189],[-60.57415435594973,8.575716360295846],[-60.536470519098174,8.60687660276993],[-60.507513098533856,8.651596886163047],[-60.52052477949449,8.711232941009635],[-60.53864211218936,8.795295878414558],[-60.56527406416175,8.896934436631637],[-60.59190602459177,8.998572955930245],[-60.633215196339926,9.110175292432595],[-60.66048142040953,9.173495682714902],[-60.687747734103596,9.2368160027448],[-60.71501403006926,9.300136337805789],[-60.74228028954864,9.363456708548373],[-60.80478579474057,9.424510710630837],[-60.867291186957004,9.485564759607277],[-60.9049751283674,9.505131314661298],[-60.93831131291839,9.523975473200567],[-60.97889361344321,9.557311704971612],[-61.00063614270087,9.580499029579599],[-61.04873757951827,9.612295747212876],[-61.096839024430885,9.64409247261601],[-61.14494046398169,9.675889212826299],[-61.193041973725656,9.707685983581294],[-61.24920427207708,9.743920574596606],[-61.30536671439331,9.780155251636687],[-61.36714756831487,9.81475902888138],[-61.428928400263196,9.849362727493126],[-61.490709261592755,9.883966442549148],[-61.552490114881344,9.918570185560059],[-61.656482987069445,9.920743988753141],[-61.760475953458844,9.922917834757085],[-61.81365016936739,9.941397486566702],[-61.866824403245474,9.959877096586345],[-61.9199986076025,9.978356760955254],[-61.97317282436381,9.996836353292498],[-62.0263470062707,10.015315970138012],[-62.07952128492465,10.03379564758636],[-62.132695523953316,10.052275243222352],[-62.18586967639643,10.070754854259174],[-62.25616516271621,10.117136195745568],[-62.326460735694845,10.163517523503069],[-62.401103798328165,10.190693557316253],[-62.47574693324772,10.217869568070642],[-62.56560673271633,10.233088467758181]]]}"
0000000000000000003b,,,85.08 sq km,,271226,,,Amur,36.51 km,0.027153903747558588,0.02769643786621093,-5.425341186523437E-4,"{""type"":""Polygon"",""coordinates"":[[[141.03321064199537,52.93144696074048],[141.0346597850304,52.91598723553542],[141.0708944917884,52.89955991435965],[141.09553547723226,52.88844776870954],[141.10857830279045,52.882169365816544],[141.13080252893064,52.900527492311426],[141.14240063711023,52.93289615353938],[141.1525450699132,52.96381557388086],[141.14964665208922,52.9792751941684],[141.14626223133297,52.98942418053621],[141.12500576543354,53.003916228578404],[141.1032631465638,53.01502830417578],[141.08200658662702,53.01599593803268],[141.0588192507167,53.00294864805898],[141.0399750767435,52.9797613226622],[141.04190587821924,52.9565694829837],[141.03321064199537,52.93144696074048]]]}"
0000000000000000003c,,,173.03 sq km,,292994,,,Atrato,174.54 km,5.497209788924725,7.095626846871758,-1.5984170579470325,"{""type"":""Polygon"",""coordinates"":[[[-77.03760139855574,8.257193887018733],[-77.03711531167437,8.255499395192922],[-77.03488128992284,8.252061442859537],[-77.0151141682903,8.24980071744149],[-76.99430794440462,8.251615532774396],[-76.97469682513847,8.254237508283955],[-76.9616227496288,8.25404576081397],[-76.9506488998925,8.252520757941653],[-76.95542013009525,8.245363885010752],[-76.95732867549494,8.239352996620058],[-76.96448549900468,8.240209161302861],[-76.9641020565824,8.245840980908845],[-76.9677317013361,8.24507849299206],[-76.96968927895146,8.230524007107293],[-76.9661086549204,8.224223274445514],[-76.96708517519865,8.210841503411332],[-76.96556013348496,8.206355689444662],[-76.96336628679938,8.19976954177491],[-76.95871096768933,8.18427424569471],[-76.94809388721073,8.177438409294904],[-76.94513747168915,8.167325199958016],[-76.9485263494118,8.15305607628953],[-76.9520089375085,8.143847979550268],[-76.95114834403594,8.137453670753013],[-76.95257967406033,8.132776036178777],[-76.95377476596204,8.124807611596943],[-76.94785747858306,8.118127881949471],[-76.93793159642713,8.112402378082232],[-76.93754807068875,8.10791657660964],[-76.93840867192965,8.10333708465645],[-76.94031713119152,8.100951441092514],[-76.93635748026972,8.098993903350925],[-76.93435092103094,8.093745571425153],[-76.9322550818037,8.090784683453231],[-76.92471474081705,8.08954504334369],[-76.91316569730073,8.095747658943342],[-76.9071548086869,8.099279313766743],[-76.90180835425974,8.099372938674271],[-76.89742062459291,8.10424224432207],[-76.89551211388905,8.108919862095528],[-76.88787812705536,8.113784719514477],[-76.88568429742618,8.11607672107403],[-76.88797180440864,8.123041841758312],[-76.88902415242929,8.12695689130948],[-76.8893094916507,8.129052682694796],[-76.88864064984526,8.13000695359892],[-76.87823759908176,8.128865451523074],[-76.87365804691328,8.129529861246304],[-76.86354036341328,8.132013557437796],[-76.85380616745151,8.134113747091234],[-76.84311772961439,8.136214050147977],[-76.83892167881451,8.136499425007285],[-76.83777571675117,8.133823922431185],[-76.83596079317539,8.131915407032558],[-76.82680182179539,8.135255289948315],[-76.81973864147263,8.136307635851642],[-76.81687587009304,8.134684560467855],[-76.8215534501868,8.132682422336236],[-76.8262266300262,8.130582142212434],[-76.8293792395854,8.128196543292363],[-76.83138134797665,8.125904608974286],[-76.83481480375212,8.126956929584424],[-76.83825282825124,8.125235704991626],[-76.83949241201637,8.123804348932863],[-76.84226156587223,8.125142068195322],[-76.84598042367307,8.124566859744938],[-76.84855779482696,8.121895863363141],[-76.85075615535419,8.121039681349334],[-76.85409598727817,8.120749824542804],[-76.8563835516413,8.115122501995128],[-76.85724410480896,8.111492786400149],[-76.85457312390513,8.108919824364909],[-76.85332902786733,8.107965648642278],[-76.85514387297263,8.105958996966105],[-76.85371255215908,8.103858787964745],[-76.85142053912138,8.100996039440117],[-76.85285188644352,8.098993928975313],[-76.85542929051063,8.09698731054387],[-76.8563835516413,8.094985193286774],[-76.85628985031641,8.091930716070511],[-76.85438140723335,8.089928575127715],[-76.85151864342795,8.088305462307757],[-76.84846417556543,8.087444849719306],[-76.8434075744578,8.088399082024463],[-76.83863182348124,8.090691064781856],[-76.83901530528618,8.089161604915178],[-76.83672337229962,8.088684438845743],[-76.83452942671599,8.090022144742425],[-76.83376692210247,8.092407777711548],[-76.83205023559175,8.090022196849116],[-76.83224189881693,8.087636537487318],[-76.83452942671599,8.084390357300204],[-76.83596079317539,8.082865288980651],[-76.83939878590502,8.084203029095761],[-76.84464719466199,8.082958951129333],[-76.84464719466199,8.078856635297402],[-76.84664932052091,8.078571232195198],[-76.85371255215908,8.077331600894134],[-76.8593443889658,8.076279238059056],[-76.86163185626148,8.074468815327903],[-76.8672146823561,8.074036336175872],[-76.86989014065918,8.072511271369699],[-76.87437157059748,8.070125694695253],[-76.87399250890476,8.066018830329575],[-76.86941297517536,8.063923050542327],[-76.86292056150505,8.060583215856452],[-76.85862646742842,8.060868563180154],[-76.85022999537112,8.058576579159459],[-76.84087479684096,8.05685988245624],[-76.83820372685737,8.055236722442478],[-76.83600989545731,8.05103622845104],[-76.83477027688191,8.047794536889768],[-76.8383018416304,8.051326066449452],[-76.84135189641458,8.053328206339533],[-76.84812973249385,8.056190993594036],[-76.85509486625762,8.057814101211715],[-76.86187265372202,8.058291192546053],[-76.86764716533771,8.056141954535564],[-76.87289560741823,8.055571169163791],[-76.87165591842646,8.0497476200349],[-76.86984105181728,8.046505833382499],[-76.86454365291637,8.04283149061037],[-76.86215805573131,8.041400176464975],[-76.8620644467602,8.037199674060899],[-76.85900988731706,8.03395346137062],[-76.85051533625483,8.030042838979844],[-76.84908396191622,8.030042796681254],[-76.84755895108513,8.02737179188081],[-76.8448834496609,8.025748717306158],[-76.84135189641457,8.024888067993611],[-76.84297500673748,8.022600596783203],[-76.84593581282348,8.021548253237466],[-76.84984646028879,8.023933844894906],[-76.85652617108028,8.024888075186313],[-76.8601559168223,8.02269420471447],[-76.86139554525414,8.023840193338003],[-76.86301865669118,8.02718008361159],[-76.86473544180986,8.02841967680101],[-76.86979205092874,8.024223689068961],[-76.87256114245466,8.022885940806338],[-76.87374276212202,8.026069725097493],[-76.8736000745822,8.031367210721571],[-76.8780369464926,8.037092685411276],[-76.88261642407478,8.043678742879033],[-76.88963054146414,8.045680873166152],[-76.89865134719118,8.046113397785374],[-76.90652168227658,8.046113460111993],[-76.91267964140646,8.042390076885955],[-76.91618901498087,8.03913495786914],[-76.9178299596355,8.033801837074822],[-76.91840516446351,8.02836172506249],[-76.90138030068776,8.031465293709488],[-76.87617299941398,8.014190691622616],[-76.86371869335105,8.005455353869332],[-76.8486915365064,8.002592602741974],[-76.83005702610434,8.003609280923026],[-76.81898502294814,8.021570545422824],[-76.81283594820086,8.0388450981045],[-76.82077757672053,8.085799413397304],[-76.8140131208114,8.11575567908007],[-76.8091794690285,8.133146173486496],[-76.8172325759879,8.146028466880539],[-76.85108610403547,8.137333236101869],[-76.85560314501382,8.13618727963922],[-76.85967431474508,8.13593305979151],[-76.86667513220122,8.135678891741284],[-76.871446369994,8.134087009740146],[-76.8837266974616,8.133262104570239],[-76.9002030797203,8.135580841160577],[-76.9069764536397,8.13405577343519],[-76.91089158641653,8.122221375882097],[-76.91509204971396,8.114301980568362],[-76.93522490950913,8.118881453854751],[-76.94095034693333,8.13214732938255],[-76.9184764822875,8.153831942562691],[-76.90043940432525,8.168007433683552],[-76.88884577110063,8.188617333454888],[-76.89206521527916,8.211809173225323],[-76.926418179336,8.220963707808364],[-76.93736967190175,8.220963665771599],[-76.94445521856728,8.21817228747607],[-76.94960552011722,8.21302206365395],[-76.95733755442504,8.214092254509955],[-76.95712349291085,8.223755100393578],[-76.95003797697095,8.232129266277289],[-76.94187783239097,8.241792166649967],[-76.93551022934702,8.250759387699434],[-76.94853531689805,8.264123349039748],[-76.98052931232058,8.268631511407975],[-77.01359359500985,8.265840064760944],[-77.03683444691943,8.260850358306437],[-77.03760139855574,8.257193887018733]]]}"
0000000000000000003d,,,327.12 sq km,,325964,,,Essequibo,115.59 km,-0.771482663995483,0.21915454704230802,-0.990637211037791,"{""type"":""Polygon"",""coordinates"":[[[-58.53135549660169,6.949442115881765],[-58.5265262386234,6.938811583388496],[-58.50945235096998,6.940100278271893],[-58.509131292020896,6.9339823908294775],[-58.512676324026266,6.926896892884967],[-58.52555865064647,6.902737460429332],[-58.523627857095406,6.888245374477437],[-58.512997305718166,6.882769648859099],[-58.49721657795684,6.887924359308781],[-58.48787481039161,6.88566806772593],[-58.48400877074679,6.883090706645204],[-58.485618428490255,6.877614934380871],[-58.48916343208605,6.869887283839304],[-58.49367158707569,6.860545468113963],[-58.46130301579839,6.867791480524539],[-58.43907878959502,6.885186481198591],[-58.413635174586716,6.899678556495646],[-58.38818714391453,6.902898017510753],[-58.384646580349994,6.892592997995189],[-58.41169991049951,6.877454343580193],[-58.42715969143946,6.864893092272354],[-58.44487562229311,6.853941545632136],[-58.444554569968304,6.840417053474831],[-58.426838601852296,6.860384954635531],[-58.41943202061628,6.864250959116905],[-58.41137886447028,6.863925433567668],[-58.39044342931678,6.868652089799016],[-58.38185521065138,6.870582924151474],[-58.37262037078829,6.872518123560134],[-58.361887320285305,6.875737595900335],[-58.34642319273622,6.879171132704378],[-58.33354080431836,6.881106387563004],[-58.30176077493588,6.877668396040844],[-58.29170552696356,6.875198046440368],[-58.3056268847034,6.9023629205784625],[-58.32860462265107,6.919325343942823],[-58.33998420807962,6.927699517430483],[-58.34513896927742,6.933496340066108],[-58.340626332226634,6.938437045121031],[-58.34481341220132,6.961735867251859],[-58.35576494940542,6.974185638456224],[-58.38045950801292,6.989863892323315],[-58.40590310975667,7.008007912798104],[-58.41427728027231,7.011441439145728],[-58.42544286980005,7.030553122437615],[-58.44068859944946,7.049446359688088],[-58.44820212935871,7.059755821054114],[-58.460335367526085,7.092284915950939],[-58.4661322326126,7.102161841633353],[-58.47128687423181,7.11633288608076],[-58.47516633758504,7.121844300242839],[-58.478666757934676,7.094139965995735],[-58.48103008347656,7.059135958950159],[-58.48733963887536,7.014607390571148],[-58.499789514105956,6.985409235316973],[-58.50473015572613,6.978319247775251],[-58.522339197666305,6.9687678579401995],[-58.531034376567476,6.958779487296967],[-58.53135549660169,6.949442115881765]]]}"
0000000000000000003e,,,110.91 sq km,,373644,,,San_Juan,139.43 km,2.8868672314848083,4.7836998396970305,-1.8968326082122222,"{""type"":""Polygon"",""coordinates"":[[[-77.5401287286123,4.218122302236958],[-77.53774305427166,4.159409366002267],[-77.5350854422814,4.115594198629319],[-77.49852525994923,4.079034021721614],[-77.47823637141748,4.057135393753921],[-77.4605203967265,4.030724127178966],[-77.44731693485654,4.004954999876863],[-77.40592759111864,3.9667895700363345],[-77.38917923429166,3.958415319101118],[-77.37822769465856,3.9358701248828596],[-77.37017455529896,3.927170409887655],[-77.36666072411218,3.932467866110218],[-77.36515805550407,3.940842017583151],[-77.36880553257473,3.9541524696838435],[-77.37975708667223,3.9678953727082513],[-77.38319510093464,3.972189542804889],[-77.38598648531959,3.9758415073248896],[-77.39371410031669,3.9803496596502876],[-77.4001575015739,3.9824989426600332],[-77.40616834462897,3.9906590760281024],[-77.42291677768148,4.003108933402491],[-77.4349429588697,4.00976635409029],[-77.43826944992162,4.022327647322298],[-77.43633869068142,4.030701819185906],[-77.43462188825134,4.039076029939211],[-77.4521194119256,4.0539382041314145],[-77.46070763853061,4.064033616722671],[-77.4630709382201,4.071547173486595],[-77.46715105641135,4.082284745990563],[-77.48164309001186,4.090337854913357],[-77.4833598893193,4.092696746126245],[-77.49066387522421,4.09935417761317],[-77.4973213172993,4.104294811062373],[-77.5048349439658,4.109445121269271],[-77.5108457341792,4.115888539384377],[-77.51020366732192,4.1201826266654775],[-77.51234851348867,4.126407540000665],[-77.51814533736888,4.12963146000307],[-77.52136923533917,4.129845496828576],[-77.52394659073937,4.150673940575424],[-77.52705904210505,4.184277728873788],[-77.52426767339468,4.191149194048075],[-77.52898984601576,4.201240148190632],[-77.52942236959599,4.207037016729482],[-77.52437467158248,4.234415839493217],[-77.52287196337551,4.251164220521434],[-77.5226579640753,4.26297194699144],[-77.51578650056301,4.273923495925107],[-77.51234851348867,4.277147440459987],[-77.50118293723176,4.290457826625674],[-77.49420437877066,4.294002808775404],[-77.48797952339383,4.291639502069799],[-77.48389944699571,4.290564853597552],[-77.48389944699571,4.285842666833035],[-77.47895870155344,4.270382989772805],[-77.47681392875167,4.265442301341302],[-77.47358999840289,4.265228291573705],[-77.46564829570737,4.26801964503868],[-77.45748815743897,4.274677090197984],[-77.45340813333904,4.278757202212614],[-77.4529800493706,4.284982073633447],[-77.45448271336616,4.290350829415454],[-77.45619948181893,4.295073042834058],[-77.45169132315364,4.298082902910703],[-77.443745215735,4.303233205593724],[-77.43644568353872,4.311179286608947],[-77.4219491718093,4.319874527529951],[-77.41228624046558,4.333403466746378],[-77.40413055042963,4.349937791861404],[-77.39274651247935,4.3630341847687335],[-77.38144711188593,4.3731518935403715],[-77.37844170038024,4.377664460897744],[-77.38040373687195,4.3810088481715965],[-77.40096457649518,4.362396500151851],[-77.4376451874862,4.327593273739178],[-77.46057388191069,4.308628652532937],[-77.4715253889527,4.304120518283061],[-77.48827383987908,4.300468498300378],[-77.50618598621264,4.295666073978078],[-77.53262845185937,4.263823673350519],[-77.5401287286123,4.218122302236958]]]}"
0000000000000000003f,,,51.116 sq km,,397394,,,Patia,61.47 km,-0.9219617493745664,1.1752565738937109,-2.0972183232682773,"{""type"":""Polygon"",""coordinates"":[[[-78.47700811614223,2.5620211120553082],[-78.47593793171899,2.56008588391818],[-78.47515312845472,2.557584309990227],[-78.47336054578338,2.5550114265916406],[-78.47020352570257,2.549812065283255],[-78.46167776556541,2.5451077665392474],[-78.4539947269931,2.555278935533562],[-78.46043812083916,2.5568529867695116],[-78.4630109761456,2.5604336937811456],[-78.46244020942095,2.5655839303040633],[-78.45957748129351,2.570025217897365],[-78.45613953433683,2.5736013540825016],[-78.44998592955035,2.5705959242164087],[-78.44354257121482,2.5704532943171894],[-78.43953830905525,2.570310584353943],[-78.43379049660943,2.5723305189827004],[-78.43701448514922,2.5755544957205583],[-78.44345339654387,2.577913319624851],[-78.4453885909003,2.5822074614794683],[-78.44649448656503,2.586804806011675],[-78.44276220346431,2.5940240472496185],[-78.43121760066363,2.5965969653152476],[-78.41833080801082,2.5987417735582308],[-78.41446925308472,2.594661743548652],[-78.41296655322417,2.5884368236823163],[-78.41081719780637,2.5824215187460404],[-78.4058765469615,2.572330542591285],[-78.4015824412007,2.57061381056571],[-78.39707423130216,2.567608375701208],[-78.39449694404583,2.566747771858913],[-78.38783945618768,2.569753213634524],[-78.38204266160557,2.5710418622747855],[-78.38311729825539,2.575121907205343],[-78.38419192370166,2.5819933957613834],[-78.38504807474878,2.5897255091163083],[-78.38676929525754,2.593373016552503],[-78.39191959226491,2.5959503943087023],[-78.39170548265679,2.603682484334599],[-78.3865285292149,2.60884163171672],[-78.37979969799282,2.6225845801008547],[-78.37478768152219,2.6301739998712788],[-78.37348118925202,2.6322429888946095],[-78.36512483778122,2.6381156463512783],[-78.35467710197112,2.6436984651015245],[-78.33993085709265,2.650859741926588],[-78.33201598053041,2.652366927749899],[-78.33115982432093,2.6463516417973283],[-78.33180192043093,2.642918114013889],[-78.33180192043093,2.639052082807899],[-78.3313738857462,2.63411581259232],[-78.32557705052139,2.6326086485008005],[-78.32498398364379,2.6476937911145884],[-78.32541656065392,2.6556399408259463],[-78.32799392147693,2.6601480695281605],[-78.33679613567045,2.662083344083472],[-78.35075316586996,2.6577892287050955],[-78.3709349965309,2.6459770836782543],[-78.40475728335248,2.627618913592532],[-78.4253672905989,2.616667365195147],[-78.44855904182735,2.6065764613519726],[-78.46756372615391,2.5869296459850615],[-78.4737886837457,2.5772667666523605],[-78.47700811614223,2.5620211120553082]]]}"
00000000000000000040,,,15964 sq km,,540974,,,Amazon,701.3 km,313.54131080011877,436.05223058932074,-122.51091978920199,"{""type"":""Polygon"",""coordinates"":[[[-50.741203385546875,0.25108307214075387],[-50.67272050857771,0.1978191224900742],[-50.65750160769443,0.17498848004374418],[-50.60206601108737,0.16738127801603175],[-50.56401649324026,0.16412165862214442],[-50.51184061997961,0.14890274326017128],[-50.47922669661934,0.10976968636702739],[-50.46183619790208,0.06846059004665855],[-50.452052983556456,0.03476315229759944],[-50.455312568377536,0.001065726621545272],[-50.44335770576674,-0.02611252128781773],[-50.38791769091116,-0.0413313804098343],[-50.37378680797429,-0.07394079061750908],[-50.208916007980555,-0.1458661385398363],[-50.06626487798198,-0.1573036877226085],[-49.79529868951586,-0.21706901702962123],[-49.63332187232541,-0.2633856964299248],[-49.54962902657344,-0.24098320962678857],[-49.480058124208576,-0.24098320165353704],[-49.414054516371536,-0.2507620081444684],[-49.388749085574666,-0.21380944251359832],[-49.35722324043267,-0.19315488119235605],[-49.28602030675606,-0.18065154357230384],[-49.21427782995313,-0.15999700466802994],[-49.15883783126563,-0.17739195092456997],[-49.08491929906734,-0.17304431596304717],[-49.013176886338776,-0.18717520397090442],[-48.92512295191418,-0.238267613275237],[-48.858816167397556,-0.23174392555610573],[-48.833813961148856,-0.2110893764393018],[-48.85453539793566,-0.15702277879065696],[-48.902296816536,-0.11108065760138],[-49.196610927239426,-0.007678565459034885],[-49.25205089606268,0.05428511803191147],[-49.32379781513932,0.13907490191437874],[-49.530878503394746,0.4641656457469012],[-49.6654006820777,0.7063037505804975],[-49.753450052636765,0.960668737042508],[-49.83164039966549,1.4224665950943745],[-49.854832212105585,1.4736793745104613],[-49.8666666251989,1.528512962413694],[-49.87198185510852,1.5454218895670877],[-49.87632953945158,1.5613676315163996],[-49.87777868155602,1.577790486499349],[-49.8821263186331,1.5958855269606105],[-49.88889522661303,1.5963849154832475],[-49.89807207860458,1.6314200659611302],[-49.907734986106014,1.664756325420816],[-49.91063334149248,1.672483978207394],[-49.91884255207791,1.6691039630511915],[-49.914330001633125,1.6597665761484186],[-49.896453446889865,1.511443522573658],[-49.88316976731133,1.3962203307653087],[-49.88268375491056,1.3706117304577248],[-49.89234660085215,1.351285993763834],[-49.90829234824218,1.3252002198999973],[-49.920612868923136,1.2834095739669433],[-49.93819954652345,1.2709686578137938],[-49.94446903466139,1.2171116356196616],[-49.94461618533227,1.2115332988190708],[-49.920612868923136,1.2022405108574632],[-49.90708388987381,1.1838824216771628],[-49.91094999478899,1.1592458932489407],[-49.95908150311148,1.099034625498205],[-49.98081963210592,1.0850241681585526],[-50.01174349537273,1.0830888689807963],[-50.03396320578442,1.0724628449496139],[-50.06536867163649,1.0483079095001802],[-50.091940443946925,1.0212500599719543],[-50.098223275760134,1.0024104009461634],[-50.11464616430455,0.9777693968822314],[-50.14073639336347,0.9642404561063438],[-50.18204544966709,0.9412939269795144],[-50.20185281423217,0.9234173890918533],[-50.22697538389392,0.9142361123868882],[-50.24871794096708,0.8997440306120288],[-50.289781807834025,0.8741398506955435],[-50.303792341380465,0.8499804714737307],[-50.30717229135283,0.8147134135512542],[-50.321909660856925,0.7893500843119855],[-50.33157249198085,0.7506985826248251],[-50.35282901452304,0.738618898735386],[-50.385197649278496,0.7096347306783519],[-50.42191832346342,0.6946566144092103],[-50.45476855603186,0.6647003766500974],[-50.49879323014344,0.6054567615939044],[-50.521623874877605,0.5467571585721956],[-50.572711772807736,0.4445768459919349],[-50.60314958384651,0.4152270342208228],[-50.63032784076796,0.3815296253321064],[-50.67815616014835,0.33043724363206967],[-50.72924854604435,0.2836924892193846],[-50.741203385546875,0.25108307214075387]]]}"
00000000000000000041,,,11.6 sq km,,620143,,,Rio_Verde,51.433 km,0.02066823542791635,0.17239730958563124,-0.1517290741577149,"{""type"":""Polygon"",""coordinates"":[[[-97.83831784403742,22.37910001184925],[-97.82848999782897,22.343788401730585],[-97.81531779192107,22.31048337216375],[-97.80553900860798,22.29096587219472],[-97.79160431609151,22.271212092288362],[-97.7882154172706,22.264866791773162],[-97.79146165028092,22.26238303917697],[-97.79441804325175,22.255034468952744],[-97.79503783805522,22.242201187611663],[-97.79503783805522,22.21872397721031],[-97.7921750651562,22.19486339660013],[-97.7875019593804,22.171100820329507],[-97.78456343804888,22.159458068353796],[-97.78886194804407,22.192526752054434],[-97.78800134597155,22.24856881101911],[-97.78306071729752,22.26467508629933],[-97.79701770074466,22.288294857622486],[-97.80689901195238,22.30182384705337],[-97.8298723507261,22.359796601597928],[-97.83330581780379,22.368598841230448],[-97.83831784403742,22.37910001184925]]]}"
